season	population	sizes	names_in_groups_below_modal
189	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
189	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
190	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
190	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
191	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
191	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
192	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
192	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
193	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
193	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
194	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
194	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
195	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
195	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
196	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
196	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
197	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
197	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
198	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
198	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
199	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
199	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
200	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
200	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
201	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
201	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
202	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
202	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
203	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
203	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
204	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
204	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
205	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
205	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
206	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
206	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
207	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
207	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
208	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
208	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
209	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
209	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
210	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
210	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
211	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
211	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
212	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
212	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
213	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
213	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
214	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
214	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
215	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
215	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
216	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
216	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
217	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
217	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
218	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
218	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
219	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
219	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
220	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
220	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
221	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
221	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
222	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
222	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
223	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
223	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
224	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
224	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
225	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
225	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
226	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
226	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
227	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
227	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
228	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
228	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
229	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
229	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
230	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
230	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
231	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
231	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
232	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
232	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
233	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
233	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
234	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
234	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
235	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
235	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
236	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
236	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
237	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
237	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
238	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
238	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
239	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
239	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
240	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
240	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
241	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
241	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
242	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
242	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
243	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
243	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
244	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
244	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
245	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
245	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
246	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
246	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
247	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
247	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
248	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
248	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
249	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
249	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
250	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
250	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
251	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
251	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
252	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
252	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
253	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
253	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
254	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
254	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
255	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
255	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
256	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
256	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
257	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
257	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
258	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
258	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
259	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
259	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
260	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
260	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
261	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
261	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
262	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
262	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
263	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
263	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
264	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
264	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
265	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
265	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
266	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
266	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
267	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
267	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
268	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
268	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
269	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
269	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
270	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
270	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
271	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
271	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
272	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
272	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
273	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
273	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
274	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
274	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
275	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
275	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
276	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
276	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
277	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
277	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
278	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
278	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
279	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
279	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
280	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
280	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
281	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
281	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
282	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
282	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
283	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
283	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
284	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
284	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
285	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
285	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
286	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
286	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
287	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
287	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
288	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
288	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
289	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
289	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
290	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
290	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
291	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
291	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
292	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
292	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
293	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
293	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
294	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
294	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
295	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
295	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
296	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
296	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
297	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
297	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
298	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
298	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
299	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
299	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
300	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
300	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
301	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
301	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
302	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
302	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
303	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
303	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
304	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
304	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
305	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
305	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
306	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
306	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
307	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
307	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
308	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
308	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
309	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
309	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
310	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
310	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
311	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
311	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
312	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
312	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
313	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
313	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
314	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
314	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
315	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
315	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
316	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
316	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
317	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
317	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
318	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
318	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
319	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
319	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
320	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
320	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
321	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
321	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
322	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
322	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
323	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
323	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
324	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
324	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
325	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
325	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
326	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
326	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
327	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
327	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
328	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
328	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
329	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
329	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
330	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
330	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
331	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
331	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
332	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
332	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
333	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
333	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
334	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
334	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
335	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
335	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
336	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
336	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
337	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
337	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
338	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
338	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
339	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
339	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
340	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
340	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
341	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
341	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
342	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
342	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
343	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
343	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
344	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
344	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
345	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
345	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
346	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
346	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
347	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
347	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
348	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
348	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
349	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
349	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
350	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
350	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
351	holistic	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
351	conventional	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	
352	holistic	8,8,8,8,8,8,8,4	he626,he634,he646,he622
352	conventional	8,8,8,8,8,8,8,4	ce773,ce793,ce741,ce743
353	holistic	8,8,8,8,8,8,8,4	he636,he690,he671,he704
353	conventional	8,8,8,8,8,8,8,4	ce829,ce804,ce839,ce814
354	holistic	8,8,8,8,8,8,8,4	he678,he676,he688,he686
354	conventional	8,8,8,8,8,8,8,4	ce828,ce737,ce785,ce773
355	holistic	8,8,8,8,8,8,8,4	he617,he646,he678,he674
355	conventional	8,8,8,8,8,8,8,4	ce820,ce774,ce768,ce784
356	holistic	8,8,8,8,8,8,8,4	he612,he636,he668,he614
356	conventional	8,8,8,8,8,8,8,4	ce740,ce807,ce828,ce771
357	holistic	8,8,8,8,8,8,8,4	he711,he709,he676,he677
357	conventional	8,8,8,8,8,8,8,4	ce834,ce835,ce742,ce796
358	holistic	8,8,8,8,8,8,8,4	he646,he623,he691,he705
358	conventional	8,8,8,8,8,8,8,4	ce793,ce784,ce810,ce849
359	holistic	8,8,8,8,8,8,8,4	he699,he680,he714,he622
359	conventional	8,8,8,8,8,8,8,4	ce812,ce846,ce825,ce834
360	holistic	8,8,8,8,8,8,8,4	he614,he634,he716,he630
360	conventional	8,8,8,8,8,8,8,4	ce743,ce828,ce836,ce752
361	holistic	8,8,8,8,8,8,8,4	he614,he677,he659,he642
361	conventional	8,8,8,8,8,8,8,4	ce764,ce850,ce793,ce846
362	holistic	8,8,8,8,8,8,8,4	he691,he650,he636,he695
362	conventional	8,8,8,8,8,8,8,4	ce752,ce828,ce849,ce782
363	holistic	8,8,8,8,8,8,8,4	he637,he676,he691,he672
363	conventional	8,8,8,8,8,8,8,4	ce768,ce774,ce852,ce825
364	holistic	8,8,8,8,8,8,8,4	he718,he696,he640,he667
364	conventional	8,8,8,8,8,8,8,4	ce863,ce798,ce824,ce852
365	holistic	8,8,8,8,8,8,8,4	he721,he705,he710,he679
365	conventional	8,8,8,8,8,8,8,4	ce847,ce773,ce803,ce784
366	holistic	8,8,8,8,8,8,8,4	he650,he693,he695,he719
366	conventional	8,8,8,8,8,8,8,4	ce849,ce829,ce867,ce865
367	holistic	8,8,8,8,8,8,8,4	he691,he696,he722,he683
367	conventional	8,8,8,8,8,8,8,4	ce810,ce865,ce803,ce768
368	holistic	8,8,8,8,8,8,8,4	he637,he724,he657,he705
368	conventional	8,8,8,8,8,8,8,4	ce749,ce855,ce812,ce852
369	holistic	8,8,8,8,8,8,8,4	he621,he657,he650,he692
369	conventional	8,8,8,8,8,8,8,4	ce776,ce873,ce774,ce785
370	holistic	8,8,8,8,8,8,8,4	he687,he646,he670,he657
370	conventional	8,8,8,8,8,8,8,4	ce878,ce811,ce824,ce846
371	holistic	8,8,8,8,8,8,8,4	he640,he670,he692,he671
371	conventional	8,8,8,8,8,8,8,4	ce862,ce849,ce798,ce846
372	holistic	8,8,8,8,8,8,8,4	he693,he679,he733,he710
372	conventional	8,8,8,8,8,8,8,4	ce796,ce883,ce814,ce776
373	holistic	8,8,8,8,8,8,8,4	he679,he733,he649,he705
373	conventional	8,8,8,8,8,8,8,4	ce829,ce840,ce807,ce816
374	holistic	8,8,8,8,8,8,8,4	he624,he690,he721,he709
374	conventional	8,8,8,8,8,8,8,4	ce884,ce794,ce855,ce836
375	holistic	8,8,8,8,8,8,8,4	he723,he692,he650,he722
375	conventional	8,8,8,8,8,8,8,4	ce807,ce880,ce798,ce799
376	holistic	8,8,8,8,8,8,8,4	he696,he694,he637,he699
376	conventional	8,8,8,8,8,8,8,4	ce884,ce784,ce876,ce768
377	holistic	8,8,8,8,8,8,8,4	he652,he624,he684,he656
377	conventional	8,8,8,8,8,8,8,4	ce771,ce868,ce783,ce880
378	holistic	8,8,8,8,8,8,8,4	he650,he730,he688,he693
