population	name	born	g1	g2	n1	n2	ns	g2_contact	g2_height	g2_up	g2_joint	g1_other	g1_vel
holistic	h0-36	-33	0	0	0	0	0	0	0	0	0	0	0
holistic	h0-37	-39	3.455761	3.600001	3	4	3	0	0	0	3.600001	1.443099	0
holistic	h0-38	-42	0	11.989332	0	8	3	11.989332	0	0	0	0	4.042930
holistic	h0-39	-3	0.622484	0.622484	1	1	1	0	0	0	0.622484	1.312412	0
holistic	h0-40	-10	0	0	0	0	0	0	0	0	0	0	0
holistic	h0-41	-5	9.545556	8.226140	8	21	18	0	0	8.226140	0	0	0
holistic	h0-42	-14	0	0	0	0	0	0	0	0	0	0	0
holistic	h0-43	-45	0	4.721680	0	12	12	0	0	4.721680	0	0	0
holistic	h0-44	-51	0	0	0	0	0	0	0	0	0	0	0
holistic	h0-45	-58	0	0	0	0	0	0	0	0	0	0	7.871108
holistic	h0-46	-28	0	5.033495	0	4	2	0	0	0	5.033495	0	0
holistic	h0-47	-42	0	0	0	0	0	0	0	0	0	0	3.198802
holistic	h0-48	-31	0	0	0	0	3	0	0	0	0	0	0
holistic	h0-49	-16	0	0	0	0	2	0	0	0	0	0	0
holistic	h0-50	-24	1.873900	2.631170	2	4	6	0	0	2.631170	0	0	0
holistic	h0-51	-36	0	0	0	0	6	0	0	0	0	0	0
holistic	h0-52	-7	0	0	0	0	4	0	0	0	0	0	0
holistic	h0-53	-23	0.343987	39.901682	1	41	9	0	0	39.901682	0	1.528451	0
holistic	h0-54	-20	0	0	0	0	0	0	0	0	0	0	0
holistic	h0-55	-2	0	0	0	0	0	0	0	0	0	0.765204	0
holistic	h0-56	-47	0	0	0	0	0	0	0	0	0	2.477458	0
holistic	h0-57	-22	0	0	0	0	2	0	0	0	0	0	0
holistic	h0-58	-50	0	0	0	0	5	0	0	0	0	0	0
holistic	h0-59	-44	0	0	0	0	0	0	0	0	0	0	0
conventional	c0-0	-28	0	37.680514	0	14	7	4.441767	7.514093	14.757324	10.967330	0	0
conventional	c0-1	-31	0	43.558625	0	14	7	5.778632	5.002662	17.925852	14.851479	0	0
conventional	c0-2	-57	0	32.569898	0	14	7	2.837063	3.565712	15.163402	11.003721	0	0
conventional	c0-3	-56	0	16.872920	0	14	7	2.681718	1.419460	7.853521	4.918221	0	0
conventional	c0-4	-35	0	31.309918	0	14	7	7.548310	0.629346	11.438170	11.694092	0	0
conventional	c0-6	-13	0	37.683343	0	14	7	2.132278	7.175109	15.843627	12.532329	0	0
conventional	c0-7	-8	0	19.540508	0	14	7	3.031686	2.141056	9.047177	5.320589	0	0
conventional	c0-8	-59	0	22.858536	0	14	7	2.025872	4.975082	8.059303	7.798279	0	0
conventional	c0-9	-53	0	15.305968	0	14	7	1.306332	0.648088	9.016687	4.334861	0	0
conventional	c0-10	-53	0	9.780484	0	14	7	1.661830	1.618175	4.939072	1.561407	0	0
conventional	c0-11	-46	0	14.148745	0	14	7	0.944054	2.837318	6.821748	3.545625	0	0
conventional	c0-12	-18	0	13.798632	0	14	7	1.198104	3.048872	6.315839	3.235817	0	0
conventional	c0-13	-11	0	24.848330	0	14	7	1.166735	4.499377	11.622605	7.559613	0	0
conventional	c0-14	-26	0	30.219382	0	14	7	6.275831	4.675635	10.199421	9.068495	0	0
conventional	c0-15	-27	0	31.109049	0	14	7	4.236659	5.261653	12.582770	9.027967	0	0
conventional	c0-16	-17	0	20.878074	0	14	7	4.626932	2.392656	6.734778	7.123708	0	0
conventional	c0-17	-47	0	22.898654	0	14	7	1.972925	3.832312	8.164748	8.928669	0	0
conventional	c0-18	-49	0	23.942180	0	14	7	4.321977	2.065253	9.790480	7.764470	0	0
conventional	c0-19	-41	0	24.934138	0	14	7	7.040976	2.233808	11.547994	4.111360	0	0
conventional	c0-20	-46	0	33.562051	0	14	7	6.482835	7.071907	8.306825	11.700484	0	0
conventional	c0-21	-2	0	34.020497	0	14	7	2.668142	5.555891	16.324755	9.471709	0	0
conventional	c0-22	-17	0	34.168611	0	14	7	7.825056	2.508440	9.775521	14.059594	0	0
conventional	c0-23	-43	0	22.499416	0	14	7	2.932612	4.735904	4.511659	10.319241	0	0
conventional	c0-24	-23	0	25.851511	0	14	7	4.165086	3.754007	11.420893	6.511525	0	0
conventional	c0-25	-59	0	27.300331	0	14	7	3.342684	5.831756	9.810736	8.315155	0	0
conventional	c0-26	-1	0	16.611055	0	14	7	3.781434	4.156612	4.362369	4.310640	0	0
conventional	c0-27	-37	0	24.444769	0	14	7	3.782500	5.233912	10.708451	4.719906	0	0
conventional	c0-28	-4	0	33.709230	0	14	7	6.755335	4.122354	14.048592	8.782949	0	0
conventional	c0-29	-49	0	11.987171	0	14	7	1.262496	1.843028	5.343391	3.538256	0	0
conventional	c0-30	-41	0	27.950071	0	14	7	0.146356	4.661732	15.018300	8.123683	0	0
conventional	c0-31	-8	0	18.720467	0	14	7	5.922710	3.555470	7.291912	1.950375	0	0
conventional	c0-32	-10	0	18.451915	0	14	7	1.988209	4.196223	10.194880	2.072603	0	0
conventional	c0-33	-56	0	28.497057	0	14	7	4.027252	4.007756	12.512975	7.949074	0	0
conventional	c0-34	-28	0	26.793997	0	14	7	2.853045	2.423543	16.722458	4.794951	0	0
conventional	c0-35	-40	0	18.461406	0	14	7	3.021611	4.432172	8.512451	2.495172	0	0
conventional	c0-36	-10	0	21.383894	0	14	7	4.246679	3.077015	7.893100	6.167100	0	0
conventional	c0-37	-11	0	26.095633	0	14	7	1.447765	3.957039	15.479708	5.211121	0	0
conventional	c0-38	-41	0	25.135819	0	14	7	1.331974	9.333470	11.221222	3.249153	0	0
conventional	c0-39	-28	0	13.873851	0	14	7	0.643851	1.600435	6.477235	5.152330	0	0
conventional	c0-40	-6	0	27.152861	0	14	7	1.382434	6.062984	14.090040	5.617403	0	0
conventional	c0-41	-50	0	31.796645	0	14	7	2.994625	4.184213	12.480588	12.137219	0	0
conventional	c0-42	-18	0	32.492196	0	14	7	2.606415	4.981192	15.624323	9.280266	0	0
conventional	c0-43	-56	0	13.313814	0	14	7	3.960438	1.542516	5.607542	2.203318	0	0
conventional	c0-44	-22	0	30.866504	0	14	7	7.101365	2.533840	16.107419	5.123880	0	0
conventional	c0-45	-16	0	19.980121	0	14	7	4.299997	1.809842	6.566701	7.303581	0	0
conventional	c0-46	-23	0	28.717163	0	14	7	3.442585	1.921264	17.088559	6.264755	0	0
conventional	c0-47	-38	0	20.470406	0	14	7	3.951952	1.987616	9.326945	5.203893	0	0
conventional	c0-48	-58	0	19.010027	0	14	7	1.120543	2.449070	6.879682	8.560732	0	0
conventional	c0-49	-59	0	38.448163	0	14	7	3.904454	5.272046	12.287196	16.984467	0	0
conventional	c0-50	-28	0	22.020794	0	14	7	0.156768	3.417996	10.400047	8.045983	0	0
conventional	c0-51	-33	0	21.927912	0	14	7	0.964997	1.260547	11.588911	8.113457	0	0
conventional	c0-52	-21	0	37.589220	0	14	7	4.316979	6.863030	19.416361	6.992850	0	0
conventional	c0-53	-47	0	21.888839	0	14	7	4.661803	3.756455	6.093137	7.377444	0	0
conventional	c0-54	-50	0	27.731489	0	14	7	3.988756	4.735892	11.054001	7.952840	0	0
conventional	c0-55	-4	0	12.756554	0	14	7	2.757648	1.680107	3.459019	4.859780	0	0
conventional	c0-56	-33	0	23.516625	0	14	7	6.127861	1.995341	9.193711	6.199712	0	0
conventional	c0-57	-19	0	27.059641	0	14	7	6.618872	2.802913	12.944364	4.693492	0	0
conventional	c0-58	-21	0	16.810992	0	14	7	0.852153	1.989406	8.027536	5.941897	0	0
conventional	c0-59	-29	0	29.678520	0	14	7	4.393478	2.937277	10.332298	12.015467	0	0
conventional	ce61	0	0	18.180516	0	14	7	2.517965	3.816018	9.457649	2.388884	0	0
holistic	he61	1	2.492238	2.492238	2	2	2	0	0	0	2.492238	2.624824	0
conventional	ce62	1	0	23.415543	0	14	7	6.586244	2.010777	10.953260	3.865262	0	0
conventional	ce63	1	0	19.503069	0	14	7	2.692159	1.732526	10.240042	4.838342	0	0
conventional	ce64	1	0	15.828585	0	14	7	1.636271	3.327735	6.743025	4.121554	0	0
holistic	he62	2	1.244968	1.244968	2	2	2	0	0	0	1.244968	2.624824	0
conventional	ce65	2	0	23.791387	0	14	7	1.755779	4.491079	10.693432	6.851097	0	0
conventional	ce66	2	0	18.043627	0	14	7	3.930103	3.167000	7.858658	3.087866	0	0
conventional	ce67	2	0	19.796665	0	14	7	3.284485	1.157337	10.504986	4.849857	1.033848	0
conventional	ce68	2	0	31.009110	0	14	7	3.447029	4.972709	13.608297	8.981075	0	0
conventional	ce69	2	0	32.571531	0	14	7	7.119416	4.258301	11.550123	9.643691	0	0
conventional	ce70	3	0	19.645851	0	14	7	2.471880	4.483557	9.383224	3.307190	0	0
conventional	ce71	3	0	27.616488	0	14	7	4.677009	4.707527	9.647542	8.584410	0	0
conventional	ce72	3	0	33.671903	0	14	7	5.211197	4.036334	16.100435	8.323937	0	0
conventional	ce73	3	0	18.052331	0	14	7	5.109017	1.837779	9.331932	1.773603	0	0
conventional	ce74	3	0	19.863143	0	14	7	2.550726	1.846539	8.615021	6.850857	0	0
conventional	ce75	3	0	23.014543	0	14	7	1.063018	3.744709	13.823247	4.383569	0	0
holistic	he63	4	0	10.066990	0	8	2	0	0	0	10.066990	0	0
conventional	ce76	4	0	47.218759	0	14	7	5.215796	5.958552	20.326070	15.718341	0	0
conventional	ce77	4	0	23.146144	0	14	7	0.925992	4.377613	11.173792	6.668747	0	0
conventional	ce78	4	0	26.269394	0	14	7	1.709597	2.630729	13.698131	8.230937	0	0
conventional	ce79	4	0	23.171302	0	14	7	9.749199	0.754457	8.633602	4.034044	0	0
conventional	ce80	4	0	24.870306	0	14	7	2.997299	3.495816	11.427705	6.949486	0	0
conventional	ce81	4	0	15.792962	0	14	7	2.212453	2.476389	6.273755	4.830365	0	0
holistic	he64	5	1.157171	7.692297	2	8	4	0	0	0	7.692297	0	0
holistic	he65	5	0	0	0	0	0	0	0	0	0	0	0
conventional	ce82	5	0	24.347342	0	14	7	5.852312	2.287455	10.751302	5.456273	0	0
conventional	ce83	5	0	14.604543	0	14	7	1.407335	3.715606	5.845221	3.636381	0	0
conventional	ce84	5	0	18.012846	0	14	7	6.256451	4.221440	5.768857	1.766098	0	0
conventional	ce85	5	0	24.503488	0	14	7	2.967690	4.138201	10.319458	7.078139	0.637113	0
conventional	ce86	5	0	31.675796	0	14	7	3.613972	4.991051	13.372611	9.698162	2.481992	0
conventional	ce87	5	0	41.785924	0	14	7	5.608382	4.757568	16.163543	15.256431	0	0
conventional	ce88	5	0	20.874628	0	14	7	4.148999	1.742803	10.775197	4.207629	0	0
conventional	ce89	5	0	13.795410	0	14	7	1.295489	0.395079	7.449135	4.655707	0	0
holistic	he66	6	0	0	0	0	0	0	0	0	0	0	0
conventional	ce90	6	0	19.467977	0	14	7	1.147679	2.294193	10.851600	5.174505	0	0
conventional	ce91	6	0	28.570780	0	14	7	7.765409	1.518157	14.428230	4.858984	0	0
conventional	ce92	6	0	35.848927	0	14	7	6.583773	4.591398	12.696295	11.977461	0	0
conventional	ce93	6	0	21.928460	0	14	7	4.015086	3.775929	8.096849	6.040596	0	0
holistic	he67	7	0	3.274944	0	4	2	0	0	0	3.274944	0	0
holistic	he68	7	0	0	0	0	5	0	0	0	0	0	0
conventional	ce94	7	0	29.569885	0	14	7	3.713855	2.744801	17.473271	5.637958	0	0
conventional	ce95	7	0	28.344732	0	14	7	7.171241	0.961125	14.862278	5.350088	0	0
conventional	ce96	7	0	28.301591	0	14	7	6.296196	2.683268	15.212498	4.109629	0	0
conventional	ce97	7	0	28.335151	0	14	7	2.709041	3.990026	12.552096	9.083988	0	0
conventional	ce98	7	0	22.272832	0	14	7	2.835080	5.115341	6.593766	7.728645	0	0
conventional	ce99	7	0	16.202449	0	14	7	0.571511	1.293360	8.355491	5.982087	0	0
conventional	ce100	7	0	22.983695	0	14	7	2.113832	5.433242	10.499560	4.937061	0	0
conventional	ce101	7	0	23.789019	0	14	7	0.492283	3.791931	11.848387	7.656418	0	0
conventional	ce102	7	0	17.732623	0	14	7	2.970611	3.705041	8.429615	2.627356	0	0
conventional	ce103	7	0	20.660442	0	14	7	4.844807	4.685747	6.930138	4.199750	0	0
holistic	he69	8	0.288762	1.419962	2	4	5	0	0.288762	0	1.131200	0	0
holistic	he70	8	0	5.079127	0	4	2	0	0	0	5.079127	0	0
holistic	he71	8	2.492238	2.492238	2	2	2	0	0	0	2.492238	2.624824	0
holistic	he72	8	0	0	0	0	2	0	0	0	0	0	0
conventional	ce104	8	0	24.620548	0	14	7	7.244897	1.834916	10.841845	4.698890	0	0
conventional	ce105	8	0	17.177680	0	14	7	3.276937	1.646345	9.011234	3.243164	0	0
conventional	ce106	8	0	21.767957	0	14	7	1.339625	3.555250	13.047325	3.825757	0.699100	0
conventional	ce107	8	0	14.193994	0	14	7	1.338749	1.605638	7.339719	3.909888	0	0
conventional	ce108	8	0	9.020138	0	14	7	0.521257	1.649845	3.882413	2.966623	0	0
conventional	ce109	8	0	23.059659	0	14	7	4.085685	5.442537	7.578148	5.953289	0	0
holistic	he73	9	0	0	0	0	5	0	0	0	0	0	0
holistic	he74	9	0	0	0	0	2	0	0	0	0	0	0
holistic	he75	9	0	0	0	0	5	0	0	0	0	0	0
holistic	he76	9	2.492238	2.492238	2	2	2	0	0	0	2.492238	2.624824	0
holistic	he77	9	0	5.442327	0	4	2	0	0	0	5.442327	0	0
conventional	ce110	9	0	33.814609	0	14	7	6.600689	4.258248	11.566216	11.389456	0	0
conventional	ce111	9	0	22.219416	0	14	7	4.796326	4.377557	9.754434	3.291099	0	0
conventional	ce112	9	0	17.964217	0	14	7	2.028994	4.427442	9.496781	2.011000	0	0
conventional	ce113	9	0	22.704132	0	14	7	5.302780	2.513837	7.008085	7.879430	0	0
conventional	ce114	9	0	13.256286	0	14	7	2.097176	1.260774	3.045964	6.852372	0	0
holistic	he78	10	0	0	0	0	5	0	0	0	0	0	0
holistic	he79	10	0	7.849318	0	4	2	0	0	0	7.849318	0	0
holistic	he80	10	0.622484	0.622484	1	1	1	0	0	0	0.622484	1.312412	0
holistic	he81	10	1.867452	0.591879	3	3	4	0	0	0	0.591879	3.937236	0
conventional	ce115	10	0	33.227791	0	14	7	6.273594	5.553371	14.493093	6.907733	0	0
conventional	ce116	10	0	19.618479	0	14	7	2.720061	4.910432	9.455990	2.531996	0	0
conventional	ce117	10	0	31.794934	0	14	7	4.537970	4.780238	11.569625	10.907101	0	0
conventional	ce118	10	0	18.923336	0	14	7	2.100050	4.606168	6.527454	5.689664	0	0
conventional	ce119	10	0	31.613299	0	14	7	3.697771	4.948279	15.801338	7.165911	0	0
conventional	ce120	10	0	30.309934	0	14	7	3.941949	4.467443	12.031597	9.868945	0	0
holistic	he82	11	0	0	0	0	5	0	0	0	0	0	0
holistic	he83	11	0	0	0	0	6	0	0	0	0	0	0
holistic	he84	11	0	0	0	0	0	0	0	0	0	0	0
holistic	he85	11	2.777162	2.777162	2	2	2	0	0	0	2.777162	2.624824	0
holistic	he86	11	0	4.472009	0	4	2	0	0	0	4.472009	0	0
holistic	he87	11	0	0	0	0	3	0	0	0	0	1.999822	0
conventional	ce121	11	0	32.205983	0	14	7	2.059827	4.629266	18.893881	6.623009	0	0
conventional	ce122	11	0.148121	33.991835	1	14	7	3.333780	5.714144	14.641110	10.302801	2.481992	0
conventional	ce123	11	0	25.706694	0	14	7	1.480158	2.840664	11.465688	9.920184	0	0
conventional	ce124	11	0	22.226499	0	14	7	5.187016	2.847754	10.917415	3.274314	0	0
conventional	ce125	11	0	31.674794	0	14	7	6.652265	4.684719	14.177261	6.160549	0	0
conventional	ce126	11	0	17.631390	0	14	7	1.904956	3.622981	5.691928	6.411525	0	0
holistic	he88	12	0	0	0	0	5	0	0	0	0	0	0
holistic	he89	12	0	0	0	0	2	0	0	0	0	0	0
holistic	he90	12	0	0	0	0	5	0	0	0	0	0	0
conventional	ce127	12	0	24.825679	0	14	7	4.772051	1.593376	14.800262	3.659990	0	0
conventional	ce128	12	0	24.223587	0	14	7	4.597890	2.425234	7.170573	10.029890	0	0
conventional	ce129	12	0	29.511594	0	14	7	4.065718	4.583694	10.067549	10.794633	2.481992	0
conventional	ce130	12	0	16.428369	0	14	7	4.828366	1.903885	5.353256	4.342862	0	0
conventional	ce131	12	0	26.621962	0	14	7	1.582122	5.362882	15.298334	4.378624	0	0
conventional	ce132	12	0	20.473084	0	14	7	3.625740	6.087655	7.846432	2.913257	0	0
conventional	ce133	12	0	22.692695	0	14	7	3.667693	4.015940	11.428506	3.580556	0	0
conventional	ce134	12	0	25.081937	0	14	7	6.007157	2.962950	13.522913	2.588917	0	0
holistic	he91	13	1.246119	1.246119	1	1	2	0	0	0	1.246119	1.355062	0
holistic	he92	13	0	0	0	0	5	0	0	0	0	0	0
holistic	he93	13	0.622484	0.622484	1	1	1	0	0	0	0.622484	1.010856	0
holistic	he94	13	0	6.389863	0	8	2	0	0	0	6.389863	0	1.241416
holistic	he95	13	1.867452	2.530098	3	3	4	0	0	0	2.530098	6.445044	0
holistic	he96	13	0	6.036365	0	4	2	0	0	0	6.036365	0	0
holistic	he97	13	0	0	0	0	7	0	0	0	0	0	0
holistic	he98	13	0	0	0	0	7	0	0	0	0	0	0
holistic	he99	13	0	0	0	0	0	0	0	0	0	0	0
holistic	he100	13	0	0	0	0	3	0	0	0	0	0	0
conventional	ce135	13	0	21.690624	0	14	7	4.515523	4.086070	10.152934	2.936097	0	0
conventional	ce136	13	0	26.497739	0	14	7	6.582000	5.169147	10.597483	4.149109	0	0
conventional	ce137	13	0	27.871202	0	14	7	4.087295	1.772645	16.274641	5.736621	0	0
holistic	he101	14	0	8.147096	0	4	2	0	0	0	8.147096	0	0
holistic	he102	14	1.544307	31.823928	3	36	8	0	10.945188	0	20.878740	0	0
holistic	he103	14	1.115608	1.115608	2	2	2	0	0	0	1.115608	2.624824	0
holistic	he104	14	0	0	0	0	7	0	0	0	0	0	0
holistic	he105	14	0	0	0	0	5	0	0	0	0	0	0
holistic	he106	14	0	0	0	0	3	0	0	0	0	0	0
holistic	he107	14	2.777162	2.777162	2	2	2	0	0	0	2.777162	2.624824	0
holistic	he108	14	0	0	0	0	0	0	0	0	0	0	0
holistic	he109	14	0	0	0	0	3	0	0	0	0	0	0
holistic	he110	14	1.867452	2.720541	3	6	4	0	0	0	2.720541	4.592445	0
holistic	he111	14	0	0	0	0	5	0	0	0	0	0	0
holistic	he112	14	0	0	0	0	0	0	0	0	0	0	0
conventional	ce138	14	0.695860	32.101805	1	14	7	4.135858	5.473709	16.305689	6.186549	0	0
conventional	ce139	14	0	21.945153	0	14	7	6.423049	1.425750	7.090272	7.006082	0	0
conventional	ce140	14	0	23.998182	0	14	7	5.379942	1.227990	12.351471	5.038779	0	0
conventional	ce141	14	0	35.523949	0	14	7	8.617434	2.836881	16.376397	7.693237	0	0
holistic	he113	15	2.692976	4.097306	2	5	3	0	0	0	4.097306	2.624824	0
holistic	he114	15	0	0	0	0	0	0	0	0	0	0	0
holistic	he115	15	0	0	0	0	2	0	0	0	0	0	0
holistic	he116	15	0	0	0	0	2	0	0	0	0	0	0
holistic	he117	15	0	0	0	0	8	0	0	0	0	0	0
holistic	he118	15	0	0	0	0	3	0	0	0	0	0	0
conventional	ce142	15	0	23.552450	0	14	7	6.482114	2.744032	11.095349	3.230955	0	0
conventional	ce143	15	0	24.998839	0	14	7	6.155351	2.921658	7.255598	8.666232	0	0
conventional	ce144	15	0	33.411663	0	14	7	4.159897	3.554781	19.311230	6.385755	0	0
conventional	ce145	15	0	18.243094	0	14	7	4.065980	4.789002	7.104562	2.283550	0	0
conventional	ce146	15	0	30.054069	0	14	7	7.091329	1.985957	14.400416	6.576367	0	0
holistic	he119	16	4.299050	4.299050	2	2	2	0	0	0	4.299050	2.624824	0
holistic	he120	16	0	0	0	0	5	0	0	0	0	0	0
holistic	he121	16	12.060070	14.602482	5	11	8	0	0	0	14.602482	0	0
holistic	he122	16	0	0	0	0	2	0	0	0	0	0	0
holistic	he123	16	0	0	0	0	0	0	0	0	0	0	0
holistic	he124	16	2.803282	5.631635	2	4	2	0	0	0	5.631635	0	0
holistic	he125	16	4.054250	34.764152	4	28	7	0	6.542064	0	28.222088	0	0
holistic	he126	16	2.664726	16.985572	2	12	6	0	3.693518	0	13.292054	0	0
holistic	he127	16	0.513682	1.190522	1	2	10	0	0.513682	0	0.676840	0	0
conventional	ce147	16	0	32.826382	0	14	7	4.114466	3.558753	18.112405	7.040758	0	0
conventional	ce148	16	0	13.422077	0	14	7	0.802509	0.476517	7.091548	5.051503	0	0
conventional	ce149	16	0	23.447883	0	14	7	3.481575	4.525829	7.896473	7.544006	0	0
conventional	ce150	16	0	27.786227	0	14	7	4.432187	3.338832	13.490156	6.525052	0.608818	0
conventional	ce151	16	0	16.227619	0	14	7	3.413673	2.144476	7.004237	3.665233	0	0
conventional	ce152	16	0	31.872268	0	14	7	3.951556	1.667573	17.963518	8.289621	0	0
conventional	ce153	16	0	21.199343	0	14	7	0.115927	3.181386	10.039065	7.862965	0	0
holistic	he128	17	0	0	0	0	10	0	0	0	0	0	0
holistic	he129	17	1.544307	18.700890	3	21	8	0	4.565724	0	14.135166	0	0
holistic	he130	17	0	0	0	0	0	0	0	0	0	0	0
holistic	he131	17	0	0	0	0	0	0	0	0	0	0	0
holistic	he132	17	0.514769	0.204107	1	2	3	0	0.204107	0	0	0	0
holistic	he133	17	1.867452	4.103715	3	7	4	0	0	0	4.103715	6.445044	0
holistic	he134	17	0	0	0	0	7	0	0	0	0	0	0
holistic	he135	17	0.333812	0.953356	1	2	4	0	0.333812	0	0.619544	0	0
holistic	he136	17	0	0	0	0	7	0	0	0	0	0	0
conventional	ce154	17	0	30.511339	0	14	7	2.790357	6.635710	12.683723	8.401549	0	0
conventional	ce155	17	0	30.839235	0	14	7	3.465881	2.620871	17.703044	7.049439	0	0
conventional	ce156	17	0	32.508186	0	14	7	3.737327	5.152662	13.437854	10.180343	0	0
conventional	ce157	17	0	19.071036	0	14	7	3.467394	1.926099	9.465485	4.212058	0	0
conventional	ce158	17	0	28.105951	0	14	7	6.547500	1.675954	15.861242	4.021255	0	0
conventional	ce159	17	0	19.530988	0	14	7	4.533637	2.277087	5.661305	7.058959	3.373553	0
conventional	ce160	17	0	24.988123	0	14	7	5.118335	2.947650	7.441299	9.480839	0	0
conventional	ce161	17	0	34.272827	0	14	7	4.412449	5.508230	14.532935	9.819213	2.481992	0
holistic	he137	18	0	0	0	0	4	0	0	0	0	0	0
conventional	ce162	18	0	18.803073	0	14	7	3.930103	3.167000	9.150867	2.555103	0	0
holistic	he138	19	0	0	0	0	10	0	0	0	0	0	0
holistic	he139	19	3.462020	3.462020	2	2	2	0	0	0	3.462020	2.624824	0
holistic	he140	19	0	0	0	0	1	0	0	0	0	0	0
conventional	ce163	19	0	18.655535	0	14	7	1.019227	4.014822	11.187671	2.433815	0	0
conventional	ce164	19	0	27.298668	0	14	7	5.599621	3.569293	12.830002	5.299752	0	0
conventional	ce165	19	0	19.339520	0	14	7	5.615040	4.454100	5.445997	3.824383	0	0
conventional	ce166	19	1.032438	29.008169	1	14	7	3.765319	2.572415	15.024889	7.645546	0	0
conventional	ce167	19	0	24.152466	0	14	7	6.350082	4.566183	5.653126	7.583075	0	0
conventional	ce168	19	0	24.262749	0	14	7	5.648058	4.052558	10.050856	4.511277	0	0
holistic	he141	20	0	0	0	0	8	0	0	0	0	0	0
holistic	he142	20	0	0	0	0	1	0	0	0	0	0	0
holistic	he143	20	0	0	0	0	5	0	0	0	0	0	0
holistic	he144	20	0.224514	52.278177	3	42	7	0	15.700770	0	36.577407	0	0
holistic	he145	20	0	0	0	0	1	0	0	0	0	0	0
holistic	he146	20	4.087898	33.667216	4	28	7	0	6.965520	0	26.701696	0	0
holistic	he147	20	0	0	0	0	5	0	0	0	0	0	0
conventional	ce169	20	0	26.885087	0	14	7	4.504447	2.368137	11.976511	8.035992	0	0
conventional	ce170	20	0	29.729941	0	14	7	3.147175	3.594522	11.063423	11.924821	0	0
conventional	ce171	20	0	38.133829	0	14	7	9.990386	3.497391	14.355993	10.290059	0	0
holistic	he148	21	2.027125	17.166373	2	12	6	0	3.271032	0	13.895341	0	0
holistic	he149	21	0	4.630534	0	2	3	0	0	0	4.630534	0	0
holistic	he150	21	1.867452	1.945623	3	3	5	0	0	0	1.945623	11.351535	0
conventional	ce172	22	0	8.953829	0	14	7	0.526196	1.432062	4.540528	2.455043	0	0
conventional	ce173	22	0	21.611767	0	14	7	1.217732	2.368025	13.136428	4.889582	0	0
conventional	ce174	22	0	18.361627	0	14	7	4.748778	6.169150	5.047681	2.396018	0	0
conventional	ce175	22	0	29.331578	0	14	7	9.611550	2.218850	11.591641	5.909537	0	0
